id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3535834,Classy and central apartment,9845917,Svetlana,,Grünerløkka,59.91817,10.76313,Entire home/apt,447,2,44,2022-07-15,0.44,1,13,1,
3549816,Bente Elisabeth Holm,17869691,Bente Elisabeth,,Gamle Oslo,59.90847,10.79606,Private room,400,2,58,2019-10-17,0.73,1,257,0,
3582554,Modern apt. (50 m2) 10 mins to city/30 mins walk,17971516,Anne,,Gamle Oslo,59.9084,10.79957,Entire home/apt,430,2,44,2022-07-25,0.45,1,0,8,
3602405,Super central in the heart of Oslo!  Quiet street.,465989498,Herman,,St. Hanshaugen,59.92728,10.74272,Entire home/apt,1686,2,30,2022-09-10,0.42,1,179,7,
3706654,Quiet. Green. Central. Classic.,18904621,Wera,,St. Hanshaugen,59.92518,10.74695,Private room,438,2,134,2022-09-21,1.36,1,204,22,
3755268,Full apartment in central Oslo,2893337,Magni,,Gamle Oslo,59.91293,10.77562,Entire home/apt,700,2,15,2021-08-05,0.24,1,0,0,
3767703,Spacious & Unique Downtown Studio,14703948,Hans,,Sentrum,59.90909,10.7445,Entire home/apt,1500,3,72,2022-09-10,0.73,1,322,23,
3857300,"Spacious studio-apartment, central Oslo, 1-5ppl.",5069557,Magnus,,Sagene,59.93978,10.77284,Entire home/apt,1400,5,9,2022-08-27,0.09,1,359,4,
3859893,"Quiet, spacious and central",19915514,Bård Ove,,Nordre Aker,59.95232,10.73847,Entire home/apt,1200,3,13,2022-08-08,0.25,2,24,6,
3901615,MIDT I SMØRØYET,20203924,Tone,,Grünerløkka,59.93194301745551,10.766039294079441,Entire home/apt,500,10,31,2022-09-10,0.32,1,232,9,
3906755,Spacious and charming apartment with balcony,2333776,Åse Marie,,Grünerløkka,59.9271,10.76752,Entire home/apt,516,3,14,2019-08-04,0.16,1,0,0,
3911082,In the heart of Oslo.,20207561,Rita,,Frogner,59.916446685791016,10.718223571777344,Entire home/apt,1729,3,60,2022-08-28,0.62,1,76,5,
3930888,"Retro-inspired house, in green, calm surroundings!",8339364,Anita,,Søndre Nordstrand,59.83558,10.80322,Entire home/apt,580,3,87,2022-09-02,0.92,1,312,15,
3948423,Central with balcony & roof terrace,20366081,Limita,,Grünerløkka,59.92788,10.76087,Entire home/apt,1200,2,9,2022-09-18,0.10,1,222,4,
3956693,A classic light and bright studioflat in Old Town.,20502497,Alexander,,Gamle Oslo,59.91294,10.77724,Entire home/apt,900,37,20,2022-01-08,0.20,1,176,1,
3965228,Renovated Appartment sentral at Aker Brygge,3236391,Tor Daniel,,Frogner,59.90684127807617,10.724080085754395,Entire home/apt,3400,2,6,2022-09-04,2.77,1,210,6,
3968848,Super central with private bathroom,19447895,Rune Og Kristin,,St. Hanshaugen,59.91575,10.75444,Private room,1039,3,100,2022-09-18,1.02,1,146,18,
3986900,Appartment in heart of Oslo,20665445,Rafael,,Grünerløkka,59.92204,10.76107,Entire home/apt,3071,1,1,2021-05-18,0.06,2,357,0,
3998076,Large and comfortable sofabed in modern apartment,20724581,Gunnar,,Nordre Aker,59.9466,10.73037,Shared room,320,1,33,2017-07-28,0.34,1,238,0,
4026611,Charming apt in classy Frogner-area,20877182,Johanne Marie,,Frogner,59.91864,10.71593,Entire home/apt,1586,6,30,2022-08-07,0.39,1,0,6,
4028036,Beautiful Penthouse apartment w/ priv terrace,20438768,Thomas,,Frogner,59.92147,10.70994,Entire home/apt,1500,5,0,,,1,112,0,
4035263,13 min from city centre - room in cozy family home,20920261,Bente And Kjell,,Østensjø,59.90592776458394,10.837696156854896,Private room,700,1,4,2022-08-23,2.61,1,324,4,
4090219,Central and exclusive condo in upscale area,2603390,Heidi,,Frogner,59.90818,10.72135,Entire home/apt,1429,3,275,2022-09-08,2.83,1,190,28,
4167306,Majorstuen rom for rent at 96.ft²,21628067,Christopher,,St. Hanshaugen,59.92323630000001,10.7433728,Entire home/apt,2750,2,0,,,1,266,0,
4179871,"Central, Large Room in friendly apt",21685036,André,,Grünerløkka,59.92343,10.76934,Private room,707,2,299,2022-08-05,3.69,3,13,7,
4182016,Beautiful apartment in central Oslo,15405912,Jørgen,,Gamle Oslo,59.9087,10.78272,Entire home/apt,1750,6,6,2018-08-07,0.08,1,0,0,
4196456,:home away from home-w/travelpass-no cleaning fee!,21770133,-,,Gamle Oslo,59.91015,10.76378,Private room,507,2,435,2022-09-13,4.82,1,70,49,
4212516,"Stylish loft + private patio, Grünerløkka Oslo",21861682,Petter,,Grünerløkka,59.92043,10.76244,Entire home/apt,1550,2,27,2022-08-28,0.43,1,0,6,
4221326,Bright studio apartment,2012903,Anne,,Gamle Oslo,59.91508,10.79216,Entire home/apt,700,4,4,2015-07-20,0.05,1,85,0,
4239731,Good choice! Spacious 3-R. Old Town. Quiet street.,21757543,Dimi,,Gamle Oslo,59.91443,10.7659,Entire home/apt,1579,3,42,2022-08-29,0.56,1,11,3,
4269455,"Sagene, rolig gate, balkong og flott bakgård",22164596,Nina,,Sagene,59.93433,10.75515,Entire home/apt,1900,2,16,2022-07-25,0.17,1,1,3,
4295271,Location is our biggest plus!,22295725,Irina,,Sagene,59.93347,10.76825,Entire home/apt,770,5,283,2022-07-18,2.92,1,0,9,
4322953,"Three floors ""Town House""",96481,Axel,,Gamle Oslo,59.91624,10.76519,Entire home/apt,900,3,56,2022-08-21,0.62,1,0,11,
4349766,Nice and central room,22579105,Kristine,,Gamle Oslo,59.91409,10.77435,Private room,343,1,64,2019-08-02,0.67,2,0,0,
4374891,Garden cottage in Central Oslo,14301253,Debbie,,St. Hanshaugen,59.92438,10.74879,Entire home/apt,1036,3,142,2021-10-10,1.51,1,0,1,
4381541,"Peaceful room for female traveller, great location",1882110,Marthe,,Frogner,59.92164,10.72955,Private room,629,1,422,2022-09-09,4.38,3,30,103,
4381633,Renting out cozy apartment,22749924,Elise,,Nordre Aker,59.95175589999999,10.7683416,Entire home/apt,900,5,2,2022-09-18,2,1,277,2,
4439801,Artful Appartment,5954110,Torstein,,Gamle Oslo,59.91253,10.76871,Entire home/apt,1400,4,0,,,1,0,0,
4506108,Hyggelig leilighet v Frognerparken,23367724,Sanna,,Ullern,59.92538,10.69229,Entire home/apt,1399,2,25,2022-08-29,0.46,1,173,6,
4510518,A design-house w/heated swimmingpool May-September,23387468,Kristina,,Ullern,59.92246,10.67038,Entire home/apt,2286,5,7,2019-08-08,0.13,1,0,0,
4525650,Room ㏌ Big&Bright Apt—Super Central,21871622,Erlend,,St. Hanshaugen,59.91814,10.75242,Private room,979,2,135,2022-09-21,1.52,2,33,13,
4553507,Quiet room in apartement,23607059,Ole Peter,,St. Hanshaugen,59.91786,10.74093,Private room,663,2,134,2022-09-10,1.54,1,67,39,
4576488,"Clean modern apt, sunny big balcony, central",5384214,Siv,,Gamle Oslo,59.905345330122564,10.787743963556393,Entire home/apt,2471,1,59,2022-08-13,0.76,1,347,20,
4605524,Super central in Oslo - good spot for young people,23863892,Håvard,,St. Hanshaugen,59.91731,10.75145,Private room,538,2,378,2022-08-02,3.96,1,0,7,
4670632,Cozy apartment in Ila/Sagene,23190468,Thea,,Sagene,59.92919,10.75447,Entire home/apt,407,5,103,2021-11-28,1.08,1,0,4,
4794898,Exclusive Frogner Park Villa - One Bedroom Unit,4922112,Eric Christian King,,Frogner,59.92514,10.70799,Entire home/apt,700,7,16,2021-10-15,0.18,3,154,1,
4828110,"Beautiful apartment in Sagene, Oslo",24857491,Even,,Sagene,59.934449792820054,10.752433061688183,Entire home/apt,990,1,1,2022-07-26,0.49,1,0,1,
4870214,Modern and delicate - city center,25052678,Erlend,,Gamle Oslo,59.90703,10.76109,Entire home/apt,1150,30,33,2022-07-31,0.42,1,167,8,
4930691,GRAND & SPACIOUS FLAT IN GREAT AREA,25399934,Julian Nazario,,Sagene,59.93478,10.76934,Entire home/apt,990,2,111,2022-07-04,1.23,3,6,22,
4961397,"Riverside gem, soaring ceilings, family-friendly",5722799,Sarah,,Sagene,59.93752,10.76465,Entire home/apt,2386,7,64,2020-09-05,0.70,1,0,0,
4986624,"Beautiful home in the heart of Oslo, Grünerløkka.",24503534,Egil,,Grünerløkka,59.9236,10.77162,Entire home/apt,1179,4,90,2022-09-22,1.65,1,145,25,
5028708,Charming Sagene near city/woods,15410825,Kristina,,Sagene,59.9391,10.75792,Entire home/apt,1000,5,25,2017-12-26,0.30,1,207,0,
5059612,A big room in the heart of Oslo!,8473666,Marianne,,St. Hanshaugen,59.92513,10.73455,Private room,700,2,63,2019-09-08,0.69,1,2,0,
5091014,Super central apartment in Frogner,25355021,Andreas,,Frogner,59.91774,10.71444,Entire home/apt,514,7,26,2022-07-31,0.50,1,0,3,
5118549,"Penthouse, Central in Oslo",26453346,Niklas,,St. Hanshaugen,59.91847,10.75144,Entire home/apt,1600,28,29,2022-08-01,0.33,1,155,2,
5123524,Leilighet midt i Lørenskog 50 mt. fra Metrosenter,26360084,Kenan,,Stovner,59.92633,10.95212,Entire home/apt,750,6,4,2022-09-13,0.29,1,31,3,
5144959,Charming room with balcony in central Oslo,2517564,Marit,,Frogner,59.91379,10.70721,Private room,950,2,36,2019-08-13,0.41,1,298,0,
5158785,Nice apartment for rent,26613318,Kirsti Baird,,St. Hanshaugen,59.93187,10.7402,Entire home/apt,650,3,72,2022-09-04,0.80,1,172,18,
5163188,"Central, familyfriendly, 3 bedrooms & 2 balconies",26704811,Bislettbanden,,St. Hanshaugen,59.92699,10.73385,Entire home/apt,2288,3,23,2022-07-31,0.30,2,3,6,
5198364,"Central & spacious in Oslo, 70 sq.m 2 bedrooms",15304153,Christian,,Frogner,59.92085,10.72469,Entire home/apt,1500,4,179,2022-09-18,1.94,1,0,21,
5204770,"High standard, bath & balcony",4729453,Henrik,,Grünerløkka,59.92455,10.75503,Entire home/apt,900,10,125,2022-08-11,1.37,1,303,16,
5240023,Modern home by the sea,27118609,Anita,,Nordstrand,59.87647,10.75992,Entire home/apt,3000,5,7,2019-08-03,0.08,1,0,0,
5245768,Familievennlig townhouse med egen hage i Oslo,26914565,Eirik H.,,Gamle Oslo,59.916364018735315,10.799929930072173,Entire home/apt,1800,7,0,,,1,266,0,
5265935,New & cozy apartment central in Oslo,22729777,Petter,,Gamle Oslo,59.90978,10.78027,Entire home/apt,1229,2,9,2022-08-14,0.10,1,0,3,
5291523,Leilighet i praktvilla med sjøutsikt!,26842330,Therese,,Nordstrand,59.86111,10.79345,Entire home/apt,3200,4,0,,,1,258,0,
5366696,Corner park view - Grünerløkka - whole apartment!,7107208,Hunter,,Grünerløkka,59.92799,10.76326,Entire home/apt,1214,3,36,2022-08-31,0.70,1,0,15,
5496116,very central cozy apartment in Oslo,5518783,K.E,,Grünerløkka,59.93119,10.77894,Private room,520,1,506,2022-09-08,5.54,1,324,77,
5497153,Cozy apt in trendy Grunerløkka!,24455330,Stein,,Grünerløkka,59.92583,10.76238,Entire home/apt,899,21,20,2022-07-16,0.23,1,335,1,
5518957,Central design penthouse/loft w/balcony & views!,4339807,Kristian,,Gamle Oslo,59.91382,10.76555,Private room,1256,2,243,2022-07-03,2.67,4,356,2,
5574260,3 room apartm close to  Oslo centr,25808376,Eivind,,Bjerke,59.94814,10.8283,Entire home/apt,650,5,31,2022-08-04,0.34,1,0,2,
5603561,Bright and charming apartment with balcony,10199248,Sunniva,,Gamle Oslo,59.91543,10.77911,Entire home/apt,750,3,9,2021-11-30,0.15,1,0,2,
5623415,Sjarmerende rom i stor leilighet sentralt i Oslo,24063715,Kristine Engdahl,,Frogner,59.91878890991211,10.719976425170898,Private room,1350,2,7,2017-10-04,0.11,1,85,0,
5674155,"Spacious aparment with garden in Nordstrand, Oslo",19013392,Elin,,Nordstrand,59.85072,10.79816,Entire home/apt,1500,6,21,2022-07-29,0.27,1,2,3,
5696767,Convenient and central in Oslo,7359201,Christoffer,,Grünerløkka,59.92642,10.77586,Entire home/apt,1829,4,71,2022-08-14,0.78,1,2,1,
5717426,Spacious apt. in the heart of Oslo (with balcony!),1277970,Robin,,St. Hanshaugen,59.91879653930664,10.751457214355469,Entire home/apt,1480,2,4,2022-08-06,1.43,1,0,4,
5720089,Beautiful apartment in the center of Oslo,29658372,Enrica,,St. Hanshaugen,59.9196468,10.7490558,Private room,827,1,7,2022-09-22,4.04,1,0,7,
5753022,Stunning apt. with amazing terrace,27206570,Harald,,Bjerke,59.93835,10.79611,Entire home/apt,1250,7,3,2020-11-09,0.11,1,0,0,
5844908,Tøyen,14896611,Ola,,Gamle Oslo,59.9141,10.77286,Entire home/apt,1200,2,49,2022-09-18,0.55,1,31,7,
5900034,Modern apartment in central Oslo,24936647,Bjørn,,Gamle Oslo,59.91327,10.78717,Entire home/apt,795,3,77,2022-09-17,0.87,1,1,22,
5912870,Barnevennlig hus i idyllisk område :),28383763,Therese,,Nordre Aker,59.94476287089577,10.742531775006247,Entire home/apt,1200,7,2,2022-07-31,0.95,1,85,2,
5925718,Pendlerutleie m/parkering,679142,Ole Henrik,,Sagene,59.93961,10.7533,Private room,375,200,0,,,1,365,0,
5928619,Oslo Luxury Family home 140m2 3/4bed Royal palace,30609420,Tora Birgitte,,Frogner,59.92093,10.71614,Entire home/apt,2786,2,222,2022-09-09,2.50,1,252,8,
5935767,"Cosy apartment, quiet & central.",30648180,Torill Josefine,,Grünerløkka,59.93188,10.77514,Private room,800,5,2,2017-10-09,0.02,1,13,0,
5955957,Leilighet  i Oslo sentrum,30915859,Marianne,,Gamle Oslo,59.91294,10.76862,Entire home/apt,1750,3,75,2022-09-04,0.83,1,309,21,
5965839,"Central, 2 balconies, amazing view!",3802957,Thor Bjarne,,Gamle Oslo,59.91272,10.7791,Entire home/apt,1250,5,30,2022-09-20,0.35,1,78,7,
5966289,Room in upscale area of town.,5173490,Jorun,,Frogner,59.91945,10.70101,Private room,462,30,41,2022-02-16,0.48,3,266,1,
5977992,"Private room in large, modern & bright appt",31032843,Karen,,Frogner,59.93059,10.71872,Private room,600,1,52,2022-09-23,1.32,1,311,45,
5995321,Spacious and modern loft apartment,10562987,Lena,,Frogner,59.92579,10.71421,Entire home/apt,2990,7,10,2022-08-18,0.12,1,358,3,
6024315,"Apartment Gråbein Grünerløkka, Oslo",31270026,Richard,,Grünerløkka,59.91963,10.76615,Entire home/apt,3079,6,12,2022-08-14,0.14,1,10,3,
6053688,Grunerløkka koselig privat rom  med egen inngang.,28305092,Sissel,,Sagene,59.92948,10.7596,Private room,496,30,40,2022-06-30,0.45,2,161,2,
6054265,"Perfect location,cosy room in Grunerløkka, Oslo.",28305092,Sissel,,Grünerløkka,59.92836,10.75912,Private room,566,30,73,2022-08-19,0.82,2,83,4,
6058331,Top Floor flat with fantastic view,10947250,Astrid,,Gamle Oslo,59.90353,10.77165,Private room,1200,2,39,2022-09-20,0.44,1,62,12,
6064316,Castle Suite,5916460,Oscar,,Frogner,59.91737,10.71998,Entire home/apt,3643,4,25,2020-07-25,0.28,2,180,0,
6117216,Cozy central Townhouse with garden,14805422,Behnam,,Gamle Oslo,59.91859,10.79919,Entire home/apt,1300,3,2,2017-10-30,0.02,1,309,0,
6118958,Spacious downtown - three bedrooms,3231361,Lena-Christin,,St. Hanshaugen,59.93217,10.7317,Entire home/apt,1200,3,30,2022-08-21,0.33,1,0,4,
6129627,A stylish modern home close to Oslo,14375361,Line,,Vestre Aker,59.94212,10.63075,Entire home/apt,1600,4,5,2019-07-15,0.06,1,345,0,
6149018,Super central location in downtown Oslo,31897616,Steffen,,Gamle Oslo,59.91363,10.76236,Private room,450,7,77,2022-07-17,0.86,1,99,3,
6149644,Cozy & Modern in lower Grünerløkka!,8737662,Amanda,,Grünerløkka,59.91889,10.75596,Entire home/apt,250,3,9,2019-12-26,0.12,1,0,0,
6168335,Beautiful basement appartment with cinema.,8091268,Adrian,,Vestre Aker,59.94432889576076,10.677884102801341,Private room,774,1,28,2022-09-19,0.31,10,178,24,
6191555,Hus,17582301,Julie,,Frogner,59.90374,10.68596,Entire home/apt,4500,1,0,,,1,365,0,
6234015,House with a beautiful and privat garden,32347187,Turid,,Ullern,59.9318,10.62551,Entire home/apt,1600,3,7,2022-08-04,0.14,1,319,2,
6250740,Summer in Oslo by the Royal Castle,32418787,Gard,,Frogner,59.91342,10.72603,Entire home/apt,3300,7,15,2022-07-30,0.20,1,222,2,
6284528,Nice room in Oslo.,15060706,Carina,,Søndre Nordstrand,59.83914,10.79884,Private room,600,2,75,2020-11-02,1.03,2,327,0,
6291412,Cozy clean rooms next to ski jump,20207928,Maryam,,Vestre Aker,59.96064,10.66651,Private room,400,1,55,2017-08-21,0.62,1,50,0,
6302172,Fantastisk designleilighet,3825131,Torbjørn,,Sentrum,59.91108,10.74653,Entire home/apt,2071,2,25,2022-08-22,0.28,1,116,7,
6307120,"St. Hanshaugen, sentralt!",32809847,Kjetil,,St. Hanshaugen,59.92736,10.74383,Entire home/apt,22786,365,0,,,1,365,0,
6308895,PerfectCentrl/Mon Bed for 2 pers,30008380,Martin,,Sagene,59.94276,10.75876,Private room,607,2,38,2022-07-13,0.42,1,230,2,
6335794,Stylish apartment down town Oslo,7983731,Leni,,Frogner,59.92704,10.71423,Entire home/apt,2401,14,6,2016-12-26,0.07,1,233,0,
6366658,"House with garden,20 min from Oslo, 2 min from bus",4351120,Ina Christine,,Søndre Nordstrand,59.82158,10.81293,Entire home/apt,4500,2,2,2018-04-14,0.03,1,360,0,
6402964,Oslo downtown getaway,2333040,Alfonso,,Grünerløkka,59.91903,10.76494,Entire home/apt,879,2,202,2022-09-18,2.27,2,30,26,
6440276,New central apartment,5116318,Martin,,Gamle Oslo,59.90662,10.77634,Entire home/apt,850,3,79,2022-01-11,0.89,1,0,15,
6492479,"Central, modern penthouse apartment",33932901,Rasmus,,St. Hanshaugen,59.92314,10.73639,Entire home/apt,2000,5,24,2022-07-18,0.30,1,173,3,
6505060,Walking distance to the best of Oslo (and 2 baths),24798550,Carina,,Gamle Oslo,59.90085,10.76378,Entire home/apt,2214,5,93,2022-08-10,1.06,1,0,9,
6530745,Uranienborgveien.,34158224,Ole Bjørn,,Frogner,59.92054,10.72591,Entire home/apt,2000,4,2,2016-06-08,0.02,1,0,0,
6565575,"Big&bright duplex by the woods, close to downtown.",4602911,Erik,,Østensjø,59.8956,10.84506,Entire home/apt,1500,5,8,2022-08-05,0.09,1,28,1,
6589493,"High standard,central apt w/balcony",34470043,Espen,,Grünerløkka,59.9237,10.75654,Entire home/apt,6429,1,74,2017-08-28,0.94,2,364,0,
6605223,Spacious home in the heart of Oslo,24041179,Ylva Eline,,St. Hanshaugen,59.93003,10.73886,Entire home/apt,2630,2,19,2019-07-30,0.25,1,0,0,
6619651,Family friendly | Free parking | EV charging,17004543,Anne Grete,,Gamle Oslo,59.90896,10.77607,Entire home/apt,1897,3,72,2022-09-04,0.81,1,106,22,
6635765,Cozy apartment at the heart of the town!,34732440,Heidi,,Grünerløkka,59.92783,10.7574,Entire home/apt,650,10,2,2022-08-07,0.14,1,0,1,
6657127,"Cozy, quiet and super central flat",15813866,Mathilde,,Grünerløkka,59.91826,10.76736,Entire home/apt,2500,2,54,2022-08-07,0.61,1,0,3,
6676382,CITY CENTER Appartment Skp 207  2 Bedrooms,20437055,Mauri,,Sentrum,59.90869,10.74623,Entire home/apt,1439,2,87,2022-08-28,1.00,19,363,11,
6683376,Rosenborggata,14970044,Helene,,Frogner,59.92475,10.72333,Entire home/apt,600,2,5,2019-08-01,0.10,1,50,0,
6689920,"Adamstuen, Oslo",21606363,Peder,,St. Hanshaugen,59.93169,10.73461,Entire home/apt,3000,12,15,2022-08-06,0.17,1,77,2,
6698183,"Central, cozy room in apartment.",632962,Adelina,,Gamle Oslo,59.90553,10.77652,Private room,300,1,130,2021-04-19,1.69,1,0,0,
6724427,"Totengata 2, Vålerenga, Oslo",35212209,Jørgen,,Gamle Oslo,59.91034,10.78728,Entire home/apt,700,7,3,2019-12-03,0.06,1,0,0,
6735443,"Central, good standard with balcony",34421809,Mona,,St. Hanshaugen,59.92702,10.73731,Entire home/apt,680,10,19,2020-09-01,0.23,1,21,0,
6737697,Spectacular views at Holmenkollen - Oslo,35283799,Richard,,Vestre Aker,59.95863,10.68368,Entire home/apt,1500,4,0,,,1,83,0,
6780359,Modern and peaceful by the river,25852850,Tove,,Sagene,59.93823,10.76653,Entire home/apt,957,3,47,2022-07-30,0.54,1,67,14,
6816809,"Family friendly, central and quiet",1275888,Jakob,,Gamle Oslo,59.91151,10.78482,Entire home/apt,1390,5,3,2017-08-07,0.03,1,0,0,
6818807,"Leilighet med utsikt mot marka, like ved t-bane",35706171,Helena,,Alna,59.91756120612174,10.844516046345234,Entire home/apt,1400,3,1,2022-06-19,0.31,1,1,1,
6820902,"Large, light modern and central apartment",111401123,Saskia,,Grünerløkka,59.92582,10.76383,Entire home/apt,1200,5,33,2022-08-01,0.47,1,1,2,
6829607,Renovated 2019 : Modern studio in trendy Torshov,17962646,Natalja,,Sagene,59.93256,10.76188,Entire home/apt,633,60,52,2022-06-22,0.59,1,322,2,
6839556,Peaceful bedroom in lovely space,11032236,Nora,,Sagene,59.93606,10.77013,Private room,441,6,20,2022-07-01,0.23,1,171,1,
6860362,"Central design penthouse: balcony, views & hammock",4339807,Kristian,,Gamle Oslo,59.91372,10.76573,Entire home/apt,3142,1,132,2022-09-08,1.60,4,262,44,
6867478,Perfect holiday home in charming Torshov,99191,Ragnhild,,Sagene,59.93432,10.76403,Entire home/apt,1600,6,9,2022-08-01,0.17,1,208,3,
6873509,Delightful apartment with balcony in Bygdøy Allè,36021129,Jenny Elisabeth,,Frogner,59.91788,10.70363,Entire home/apt,1800,7,15,2019-11-04,0.24,1,79,0,
6907733,The nicest apartment in Grünerløkka Oslo,20771242,Trond,,Grünerløkka,59.92616358275336,10.758239618776095,Entire home/apt,1600,3,8,2022-07-25,0.09,1,1,3,
6929395,Large and cozy living room in Grunerløkka,7280131,Yvonne,,Grünerløkka,59.92212,10.75826,Private room,454,2,88,2022-09-20,1.01,1,278,21,
6930704,Two rooms  - minimum one week stay,27805820,Elise,,Nordre Aker,59.95569,10.78121,Private room,462,6,54,2022-08-06,0.61,1,308,7,
6933541,Charming flat in Grünerløkka,7915178,Oyunn,,Grünerløkka,59.92367,10.75664,Entire home/apt,1500,3,23,2022-08-12,0.26,1,47,5,
6946951,Charming flat close to Grünerløkka,36424346,Maren,,Sagene,59.9344,10.75234,Entire home/apt,950,7,24,2022-04-02,0.28,1,0,5,
6947594,Modern flat w/ Balcony. Central.,36425406,Caroline,,Gamle Oslo,59.90274,10.78825,Entire home/apt,3000,2,17,2016-08-10,0.19,1,327,0,
6955550,Very cozy apartment with balcony.,36467084,Erik,,Nordstrand,59.86609,10.82043,Entire home/apt,600,4,25,2021-08-06,0.29,1,0,0,
